meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1235,9515,22,17,2024-05-19T13:25:42.540000+00:00,26.02,28.346,27.489,214.0,250.0,False,81.855,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,27,17,2024-05-19T13:25:44.607000+00:00,26.111,28.4,27.563,,253.0,False,82.074,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,3,17,2024-05-19T13:25:47.615000+00:00,26.088,28.534,27.636,216.0,250.0,False,82.258,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,10,17,2024-05-19T13:25:49.372000+00:00,26.197,28.525,27.669,212.0,249.0,False,82.391,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",280.0
1235,9515,77,17,2024-05-19T13:25:51.438000+00:00,26.239,28.594,27.635,210.0,252.0,False,82.468,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,14,17,2024-05-19T13:25:53.465000+00:00,26.236,28.645,27.769,212.0,252.0,False,82.65,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",283.0
1235,9515,23,16,2024-05-19T13:25:55.173000+00:00,25.938,28.722,27.484,212.0,256.0,False,82.144,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2049]",286.0
1235,9515,1,18,2024-05-19T13:26:15.105000+00:00,25.765,28.307,27.339,213.0,254.0,False,81.411,"[2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",290.0
1235,9515,4,18,2024-05-19T13:26:20.675000+00:00,25.562,28.557,27.498,217.0,253.0,False,81.617,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,16,18,2024-05-19T13:26:22.398000+00:00,,28.573,27.339,212.0,250.0,False,81.719,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,55,18,2024-05-19T13:26:25.870000+00:00,25.892,28.461,27.385,213.0,253.0,False,81.738,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,81,18,2024-05-19T13:26:26.612000+00:00,25.58,28.658,27.629,213.0,255.0,False,81.867,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,63,18,2024-05-19T13:26:29.254000+00:00,26.004,28.494,27.71,212.0,252.0,False,82.208,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,44,18,2024-05-19T13:26:30.945000+00:00,25.94,28.628,27.452,211.0,253.0,False,82.02,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,11,18,2024-05-19T13:26:46.014000+00:00,26.278,28.476,27.681,,251.0,False,82.435,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,18,18,2024-05-19T13:26:46.887000+00:00,26.473,28.814,27.76,209.0,253.0,False,83.047,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,31,18,2024-05-19T13:26:51.262000+00:00,26.267,28.938,27.877,211.0,249.0,False,83.082,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",280.0
1235,9515,20,18,2024-05-19T13:26:54.499000+00:00,26.503,28.902,27.933,,252.0,False,83.338,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,24,18,2024-05-19T13:26:57.307000+00:00,26.333,28.872,27.901,213.0,250.0,False,83.106,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",284.0
1235,9515,2,18,2024-05-19T13:27:00.132000+00:00,26.261,29.121,27.981,211.0,253.0,False,83.363,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,22,18,2024-05-19T13:27:04.480000+00:00,,28.321,27.608,,248.0,False,81.949,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,27,18,2024-05-19T13:27:06.692000+00:00,26.151,28.484,27.451,212.0,252.0,False,82.086,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,3,18,2024-05-19T13:27:09.791000+00:00,25.924,28.554,27.553,217.0,251.0,False,82.031,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,10,18,2024-05-19T13:27:11.768000+00:00,26.155,28.636,27.628,211.0,249.0,False,82.419,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",281.0
1235,9515,77,18,2024-05-19T13:27:14.065000+00:00,26.284,28.588,27.488,211.0,252.0,False,82.36,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,14,18,2024-05-19T13:27:16.126000+00:00,25.951,28.686,27.753,215.0,253.0,False,82.39,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,23,17,2024-05-19T13:27:17.244000+00:00,25.986,28.823,27.601,213.0,255.0,False,82.41,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]",284.0
1235,9515,1,19,2024-05-19T13:27:36.586000+00:00,25.826,28.376,27.315,,252.0,False,81.517,"[None, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,4,19,2024-05-19T13:27:42.220000+00:00,25.683,28.578,27.532,218.0,253.0,False,81.793,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",289.0
1235,9515,16,19,2024-05-19T13:27:44.093000+00:00,25.867,28.461,27.344,213.0,253.0,False,81.672,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1235,9515,55,19,2024-05-19T13:27:47.595000+00:00,25.943,28.697,27.473,211.0,251.0,False,82.113,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,81,19,2024-05-19T13:27:48.524000+00:00,25.623,28.764,27.655,214.0,255.0,False,82.042,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,63,19,2024-05-19T13:27:51.456000+00:00,25.967,28.399,27.664,213.0,251.0,False,82.03,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,44,19,2024-05-19T13:27:53.061000+00:00,25.799,28.617,27.558,214.0,253.0,False,81.974,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,11,19,2024-05-19T13:28:08.599000+00:00,25.934,28.433,27.487,214.0,251.0,False,81.854,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,18,19,2024-05-19T13:28:10.066000+00:00,26.235,28.765,27.771,211.0,252.0,False,82.771,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,31,19,2024-05-19T13:28:14.441000+00:00,26.265,28.956,27.958,212.0,249.0,False,83.179,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",280.0
1235,9515,20,19,2024-05-19T13:28:17.743000+00:00,26.357,28.991,27.923,211.0,253.0,False,83.271,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",285.0
1235,9515,24,19,2024-05-19T13:28:20.401000+00:00,26.341,28.851,27.987,,250.0,False,83.179,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,2,19,2024-05-19T13:28:23.440000+00:00,26.456,29.155,27.86,210.0,252.0,False,83.471,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,22,19,2024-05-19T13:28:26.400000+00:00,25.993,28.489,27.68,213.0,248.0,False,82.162,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,27,19,2024-05-19T13:28:28.754000+00:00,26.343,28.668,27.613,211.0,251.0,False,82.624,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,3,19,2024-05-19T13:28:31.914000+00:00,26.04,28.662,27.522,215.0,251.0,False,82.224,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,10,19,2024-05-19T13:28:34.155000+00:00,26.215,28.5,27.516,210.0,250.0,False,82.231,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",281.0
1235,9515,77,19,2024-05-19T13:28:36.296000+00:00,26.156,28.54,27.587,212.0,250.0,False,82.283,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,14,19,2024-05-19T13:28:38.482000+00:00,26.131,28.718,27.837,213.0,254.0,False,82.686,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,23,18,2024-05-19T13:28:39.703000+00:00,25.874,28.731,27.642,214.0,253.0,False,82.247,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,1,20,2024-05-19T13:28:58.124000+00:00,25.731,28.433,27.386,216.0,253.0,False,81.55,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",290.0
1235,9515,4,20,2024-05-19T13:29:04.068000+00:00,25.693,28.566,27.624,217.0,253.0,False,81.883,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,16,20,2024-05-19T13:29:05.777000+00:00,25.794,28.464,27.499,215.0,253.0,False,81.757,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,55,20,2024-05-19T13:29:09.718000+00:00,25.948,28.574,27.503,213.0,252.0,False,82.025,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,81,20,2024-05-19T13:29:10.592000+00:00,25.589,28.617,27.647,216.0,255.0,False,81.853,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0
1235,9515,63,20,2024-05-19T13:29:13.481000+00:00,25.983,28.547,27.685,,251.0,False,82.215,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",286.0
1235,9515,44,20,2024-05-19T13:29:14.989000+00:00,25.837,28.636,27.749,213.0,253.0,False,82.222,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,11,20,2024-05-19T13:29:30.321000+00:00,26.02,28.656,27.592,215.0,253.0,False,82.268,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,18,20,2024-05-19T13:29:32.765000+00:00,26.109,28.664,27.843,,253.0,False,82.616,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,31,20,2024-05-19T13:29:37.556000+00:00,26.322,28.972,27.862,211.0,250.0,False,83.156,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",280.0
1235,9515,20,20,2024-05-19T13:29:41.079000+00:00,26.313,28.738,27.799,209.0,254.0,False,82.85,"[None, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,24,20,2024-05-19T13:29:43.560000+00:00,26.311,28.915,27.981,,249.0,False,83.207,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",282.0
1235,9515,2,20,2024-05-19T13:29:46.972000+00:00,26.277,29.094,27.8,,253.0,False,83.171,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,22,20,2024-05-19T13:29:48.631000+00:00,26.146,28.643,27.664,214.0,249.0,False,82.453,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]",289.0
1235,9515,27,20,2024-05-19T13:29:51.358000+00:00,26.189,28.547,27.573,,252.0,False,82.309,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,3,20,2024-05-19T13:29:54.121000+00:00,25.918,28.558,27.537,217.0,253.0,False,82.013,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",286.0
1235,9515,10,20,2024-05-19T13:29:56.461000+00:00,26.139,28.487,27.607,211.0,250.0,False,82.233,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",282.0
1235,9515,77,20,2024-05-19T13:29:58.586000+00:00,26.131,28.532,27.576,,253.0,False,82.239,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,14,20,2024-05-19T13:30:01.216000+00:00,26.094,28.739,28.076,214.0,253.0,False,82.909,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1235,9515,23,19,2024-05-19T13:30:01.965000+00:00,25.928,28.802,27.849,212.0,255.0,False,82.579,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049]",287.0
1235,9515,1,21,2024-05-19T13:30:19.572000+00:00,25.888,28.323,27.397,214.0,253.0,False,81.608,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",289.0
1235,9515,4,21,2024-05-19T13:30:25.946000+00:00,25.722,28.526,27.607,216.0,253.0,False,81.855,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,16,21,2024-05-19T13:30:27.698000+00:00,25.857,28.396,27.416,,254.0,False,81.669,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,55,21,2024-05-19T13:30:31.758000+00:00,25.989,28.64,27.377,210.0,252.0,False,82.006,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,81,21,2024-05-19T13:30:32.471000+00:00,25.744,28.775,27.693,214.0,252.0,False,82.212,"[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1235,9515,63,21,2024-05-19T13:30:35.698000+00:00,26.123,28.523,32.234,215.0,253.0,False,86.88,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",287.0
1235,9515,44,21,2024-05-19T13:30:37.188000+00:00,25.983,28.65,27.642,212.0,252.0,False,82.275,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,11,21,2024-05-19T13:30:52.658000+00:00,26.03,28.394,27.516,,254.0,False,81.94,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,18,21,2024-05-19T13:30:55.410000+00:00,26.117,28.664,27.801,212.0,254.0,False,82.582,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,31,21,2024-05-19T13:31:00.661000+00:00,26.348,28.954,27.917,,249.0,False,83.219,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",281.0
1235,9515,20,21,2024-05-19T13:31:03.921000+00:00,26.207,28.77,27.709,214.0,255.0,False,82.686,"[None, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,24,21,2024-05-19T13:31:06.864000+00:00,26.32,28.957,27.94,212.0,250.0,False,83.217,"[None, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,2,21,2024-05-19T13:31:10.100000+00:00,26.373,29.158,27.724,,253.0,False,83.255,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1235,9515,22,21,2024-05-19T13:31:10.942000+00:00,25.936,29.237,27.768,216.0,249.0,False,82.941,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",290.0
1235,9515,27,21,2024-05-19T13:31:13.735000+00:00,26.029,28.578,27.611,212.0,254.0,False,82.218,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",287.0
1235,9515,3,21,2024-05-19T13:31:16.152000+00:00,25.926,28.658,27.637,215.0,251.0,False,82.221,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,10,21,2024-05-19T13:31:18.684000+00:00,26.119,28.677,27.644,214.0,250.0,False,82.44,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",282.0
1235,9515,77,21,2024-05-19T13:31:20.875000+00:00,26.051,28.609,27.571,213.0,252.0,False,82.231,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,14,21,2024-05-19T13:31:24.095000+00:00,27.376,29.08,27.883,212.0,254.0,False,84.339,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",290.0
1235,9515,23,20,2024-05-19T13:31:24.557000+00:00,25.599,28.665,27.461,216.0,255.0,False,81.725,"[None, 2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",284.0
1235,9515,1,22,2024-05-19T13:31:41.223000+00:00,25.802,28.448,27.513,,254.0,False,81.763,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1235,9515,4,22,2024-05-19T13:31:47.788000+00:00,25.645,28.672,31.79,217.0,254.0,False,86.107,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064]",289.0
1235,9515,16,22,2024-05-19T13:31:49.179000+00:00,25.88,28.604,27.534,209.0,252.0,False,82.018,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",295.0
1235,9515,55,22,2024-05-19T13:31:53.763000+00:00,25.842,28.606,27.478,212.0,254.0,False,81.926,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1235,9515,81,22,2024-05-19T13:31:54.705000+00:00,25.554,28.689,27.626,213.0,254.0,False,81.869,"[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1235,9515,44,22,2024-05-19T13:31:59.425000+00:00,25.746,28.636,27.464,,253.0,False,81.846,"[None, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048]",282.0
1235,9515,63,22,2024-05-19T13:32:02.487000+00:00,48.506,28.71,27.722,214.0,251.0,True,104.938,"[2064, 2064, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049]",283.0
